29746,06,15,53.98,1,01,10,08.4,6.37
29771,06,16,07.70,0,16,37,04.8,5.97
29788,06,16,18.84,0,59,12,45.8,6.44
29789,06,16,19.05,1,23,58,12.2,6.09
29798,06,16,23.79,1,17,10,53.9,6.39
29800,06,16,26.57,1,12,16,18.2,5.04
29807,06,16,33.14,0,35,08,26.6,4.37
29808,06,16,35.60,0,39,15,51.7,6.0
29840,06,16,58.71,1,23,44,27.3,6.24
29842,06,17,01.23,0,37,44,15.5,5.54
29843,06,17,03.52,0,22,42,52.6,6.05
29850,06,17,06.62,1,09,56,33.1,5.39
29852,06,17,09.57,0,37,15,12.4,5.88
29860,06,17,16.25,1,05,05,58.9,5.7
29895,06,17,41.73,0,16,48,57.3,5.15
29913,06,17,51.74,0,52,43,58.9,6.4
29919,06,17,54.83,1,61,30,55.1,5.01
29931,06,18,05.61,1,14,22,58.3,6.12
29941,06,18,13.73,0,19,58,01.2,5.51
29949,06,18,16.86,1,46,21,38.7,6.33
29982,06,18,40.35,1,09,02,50.2,6.24
29993,06,18,48.79,0,15,01,30.0,6.04
29996,06,18,50.58,0,09,23,23.9,5.36
29997,06,18,50.78,1,69,19,12.1,4.76
30011,06,18,58.98,0,20,55,32.2,5.79
30019,06,19,01.85,1,17,19,31.0,6.27
30028,06,19,07.94,0,08,35,09.7,6.22
30060,06,19,37.39,1,59,00,39.3,4.44
30062,06,19,38.19,0,22,06,11.3,6.29
30069,06,19,40.95,0,34,23,47.7,5.76
30073,06,19,42.80,0,07,49,22.5,5.27
30093,06,19,59.60,0,02,56,40.2,4.91
30099,06,20,04.23,1,14,39,04.2,5.67
30122,06,20,18.79,0,30,03,48.2,3.02
30141,06,20,35.17,0,23,38,16.1,6.49
30143,06,20,36.24,0,34,08,39.1,5.55
30190,06,21,05.43,0,11,49,02.4,6.32
30200,06,21,11.91,1,29,32,27.3,6.41
30214,06,21,24.72,0,11,46,23.7,5.48
30217,06,21,25.78,1,02,16,06.9,6.3
30218,06,21,25.91,1,17,45,49.0,6.32
30247,06,21,46.11,1,53,27,08.6,5.34
30272,06,22,03.56,1,59,22,19.6,6.05
30277,06,22,06.85,0,33,26,10.6,3.85
30318,06,22,36.42,1,12,34,13.1,6.0
30321,06,22,38.23,0,69,59,02.9,5.56
30324,06,22,41.99,0,17,57,21.3,1.98
30342,06,22,55.87,0,56,22,11.7,5.6
30343,06,22,57.59,1,22,30,49.9,2.87
30352,06,23,01.48,0,63,40,59.4,6.3
30357,06,23,06.37,1,56,58,35.5,6.47
30376,06,23,14.50,0,31,47,25.1,6.31
30382,06,23,18.49,1,03,45,52.2,6.41
30407,06,23,35.92,0,09,52,29.1,6.11
30419,06,23,46.10,1,04,35,34.2,4.39
30420,06,23,46.14,0,15,04,16.5,6.27
30423,06,23,46.92,0,58,32,38.2,6.47
30436,06,23,55.91,0,25,34,39.1,5.61
30438,06,23,57.09,0,52,41,44.6,0,0.62
30444,06,24,01.02,0,36,42,28.4,5.62
30448,06,24,02.29,1,08,53,06.1,6.24
30457,06,24,10.35,0,11,31,48.0,5.21
30463,06,24,13.88,0,60,16,53.0,5.78
30468,06,24,20.58,0,12,57,43.0,6.12
30480,06,24,26.57,0,63,25,43.1,6.45
30501,06,24,43.75,1,25,02,55.4,6.35
30503,06,24,43.99,0,28,46,47.3,6.37
30505,06,24,44.50,0,40,17,02.3,6.3
30517,06,24,52.76,1,16,03,26.0,6.35
30520,06,24,53.90,1,49,17,16.4,4.92
30524,06,24,55.81,0,63,49,41.4,6.26
30541,06,25,13.00,1,07,05,08.6,6.26
30545,06,25,16.41,0,00,56,43.3,5.88
30564,06,25,28.18,1,14,43,19.2,6.3
30565,06,25,28.65,0,69,41,26.8,5.37
30566,06,25,30.01,0,35,03,50.5,6.24
30570,06,25,32.94,1,23,19,38.0,6.05
30591,06,25,43.66,0,48,10,36.7,5.76
30595,06,25,47.14,0,03,53,20.5,6.33
30602,06,25,52.33,1,11,07,33.3,6.39
30608,06,25,58.83,0,07,53,41.9,6.4
30627,06,26,09.60,0,03,30,57.1,6.42
30651,06,26,25.86,1,56,17,06.2,5.53
30660,06,26,34.45,0,04,35,50.6,6.16
30666,06,26,39.59,0,01,30,26.2,5.87
30669,06,26,42.66,0,14,36,12.2,6.32
30675,06,26,44.85,0,07,30,42.9,6.35
30679,06,26,48.88,1,58,25,02.7,5.21
30703,06,27,04.14,0,58,00,07.6,5.82
30706,06,27,07.59,0,37,53,44.2,6.48
30711,06,27,11.48,0,25,51,21.5,6.05
30717,06,27,13.76,1,00,17,57.4,5.19
30720,06,27,15.59,0,00,16,33.6,5.55
30728,06,27,20.48,1,02,54,29.7,5.55
30741,06,27,35.52,1,32,33,47.2,6.43
30769,06,27,56.69,1,20,29,46.6,6.22
30772,06,27,57.57,0,04,45,43.7,5.06
30788,06,28,10.22,0,32,34,48.5,4.47
30794,06,28,14.49,1,70,32,07.0,6.03
30798,06,28,16.77,1,01,54,45.8,6.48
30804,06,28,18.80,1,10,18,14.4,6.16
30815,06,28,28.11,1,16,14,18.6,6.24
30827,06,28,34.09,1,30,29,35.1,5.75
30836,06,28,37.41,0,17,27,57.7,5.76
30840,06,28,39.24,0,32,22,16.7,5.74
30849,06,28,42.40,0,41,04,29.7,6.32
30867,06,28,49.07,0,07,01,59.0,3.76
30883,06,28,57.79,1,20,12,43.8,4.13
30906,06,29,14.81,1,02,38,46.6,6.17
30932,06,29,28.54,0,56,51,10.2,5.2
30953,06,29,49.13,0,50,14,20.3,5.28
30972,06,30,02.98,1,46,41,07.9,5.88
30973,06,30,03.01,0,65,34,06.2,6.28
30986,06,30,11.28,0,10,04,53.4,5.92
30988,06,30,11.81,0,19,12,53.4,6.44
31024,06,30,34.89,0,13,08,53.4,6.16
31037,06,30,46.29,0,27,46,10.5,5.92
31039,06,30,47.14,1,58,09,48.4,5.86
31056,06,30,59.90,0,40,54,58.6,6.19
31066,06,31,09.56,1,11,15,05.0,6.17
31067,06,31,10.03,1,16,56,19.1,6.18
31068,06,31,10.65,0,61,52,46.5,6.15
31072,06,31,13.10,0,35,15,31.9,5.82
31079,06,31,18.22,0,51,49,34.3,5.58
31084,06,31,23.02,0,12,23,30.9,5.16
31086,06,31,24.01,0,32,52,06.8,6.31
31099,06,31,34.95,0,36,56,24.7,6.26
31105,06,31,37.44,1,15,54,12.7,6.38
31119,06,31,48.29,1,11,32,39.6,5.22
31121,06,31,50.07,0,08,09,29.5,5.43
31125,06,31,51.37,0,23,25,06.4,4.34
31137,06,31,58.31,0,58,45,13.8,5.69
31158,06,32,18.52,1,17,47,03.4,6.26
31159,06,32,19.23,1,04,51,21.6,5.88
31165,06,32,21.33,0,37,41,47.4,5.25
31167,06,32,23.13,0,05,52,07.4,5.6
31168,06,32,23.27,1,11,40,25.0,6.08
31173,06,32,27.20,1,32,27,17.8,5.82
31190,06,32,38.98,0,32,01,49.6,5.73
31205,06,32,46.88,0,11,09,59.0,6.3
31216,06,32,54.23,1,07,19,58.7,4.47
31241,06,33,10.24,0,38,37,30.5,6.44
31265,06,33,26.31,0,52,19,45.5,6.18
31266,06,33,26.68,0,20,55,26.0,6.39
31277,06,33,36.17,1,14,09,19.3,5.57
31278,06,33,37.92,0,01,13,12.4,5.09
31299,06,33,49.49,0,36,13,56.2,5.42
31359,06,34,32.80,1,55,21,10.9,6.45
31362,06,34,35.33,0,32,42,58.5,5.62
31385,06,34,46.33,1,07,34,21.0,6.44
31407,06,34,58.59,0,52,58,32.3,4.35
31416,06,35,03.38,0,22,57,53.4,4.54
31434,06,35,12.06,1,28,01,20.4,5.26
31446,06,35,15.83,1,00,53,24.8,5.78
31448,06,35,17.60,1,09,59,18.1,5.93
31457,06,35,24.22,0,36,46,47.7,5.59
31469,06,35,30.81,0,22,06,32.4,6.32
31509,06,35,54.07,0,36,05,18.4,6.36
31564,06,36,22.86,0,18,39,35.8,5.71
31579,06,36,32.84,1,38,26,44.0,5.4
31583,06,36,35.33,0,05,12,40.0,5.52
31592,06,36,41.00,0,19,15,20.6,3.95
31593,06,36,41.07,0,22,36,53.1,6.35
31599,06,36,46.60,0,13,19,15.5,5.95
31603,06,36,51.27,0,41,33,25.8,6.36
31617,06,37,01.89,0,38,08,47.8,6.03
31637,06,37,13.84,0,36,59,26.5,5.72
31646,06,37,24.04,1,06,08,07.4,6.05
31650,06,37,27.29,1,24,35,27.0,6.44
31662,06,37,36.92,1,10,51,12.1,6.39
31665,06,37,38.40,1,56,51,27.0,5.87
31672,06,37,40.35,1,02,42,15.4,6.17
31674,06,37,40.79,0,12,59,05.3,6.11
31676,06,37,41.64,1,61,28,54.8,5.94
31681,06,37,42.70,1,16,23,57.9,1.93
31685,06,37,45.67,0,43,11,45.3,3.17
31688,06,37,47.54,0,32,20,23.6,5.25
31697,06,37,52.70,1,04,57,24.0,6.14
31700,06,37,53.43,0,18,14,14.8,4.42
31703,06,37,55.24,1,73,41,44.3,6.26
31711,06,38,00.42,0,61,32,00.8,6.15
31733,06,38,20.46,0,02,32,38.1,6.14
31736,06,38,22.91,0,23,34,49.1,6.48
31737,06,38,23.02,1,28,59,03.8,5.76
31758,06,38,35.43,0,16,52,24.6,6.01
31765,06,38,37.63,0,48,13,12.8,5.05
31766,06,38,38.19,1,01,36,48.7,6.23
31771,06,38,39.55,1,39,23,28.0,5.7
31789,06,38,49.19,1,39,54,09.3,5.34
31813,06,39,05.29,1,22,01,51.4,6.09
31827,06,39,16.72,0,14,08,44.7,4.82
31832,06,39,19.83,1,42,29,20.4,4.8
31850,06,39,31.47,1,24,35,59.8,6.43
31852,06,39,33.12,1,28,15,47.4,6.02
31859,06,39,36.22,0,23,41,44.3,6.05
31870,06,39,42.67,0,30,28,12.1,5.7
31876,06,39,47.73,1,12,58,58.1,5.99
31889,06,39,57.87,1,44,00,50.8,6.35
31897,06,40,02.91,0,80,48,49.4,5.61
31940,06,40,28.84,1,77,59,44.9,5.75
31946,06,40,32.24,1,71,44,55.5,5.88
31978,06,40,58.66,1,09,53,44.7,4.66
31992,06,41,05.45,1,00,29,43.2,5.79
32007,06,41,14.17,0,40,20,59.5,6.16
32012,06,41,17.22,1,11,00,11.4,6.19
32019,06,41,20.90,1,28,11,47.9,6.45
32020,06,41,21.94,1,16,23,51.6,6.28
32040,06,41,37.77,1,35,55,55.2,6.48
32064,06,41,56.37,0,09,10,02.7,5.21
32067,06,41,59.23,1,06,20,43.5,6.36
32091,06,42,16.39,0,38,23,55.7,6.28
32104,06,42,24.32,1,17,38,43.9,5.2
32144,06,42,46.08,0,22,26,55.8,6.26
32173,06,43,05.01,1,44,31,28.3,5.04
32177,06,43,06.61,1,03,02,01.8,6.18
32190,06,43,13.72,1,37,08,50.7,6.21
32208,06,43,23.35,0,39,11,35.1,6.3
32222,06,43,36.73,0,73,07,04.7,6.36
32226,06,43,38.65,1,03,55,57.1,5.88
32246,06,43,55.93,1,25,07,52.2,3.06
32249,06,43,59.29,1,13,13,41.3,4.49
32261,06,44,11.48,1,53,17,47.1,6.28
32268,06,44,12.52,1,36,06,33.3,6.37
32269,06,44,12.81,0,54,41,43.9,6.47
32292,06,44,28.47,0,31,04,13.9,5.23
32311,06,44,45.46,1,28,58,15.6,5.42
32322,06,44,51.96,0,27,20,32.6,6.43
32332,06,44,55.67,0,70,26,01.6,6.1
32349,06,45,09.25,0,16,42,47.3,0,1.44
32362,06,45,17.43,1,12,53,45.8,3.35
32366,06,45,23.08,0,31,47,34.5,5.92
32368,06,45,23.38,0,23,27,45.0,6.04
32385,06,45,31.19,0,30,56,56.4,5.62
32402,06,45,53.72,0,52,24,35.0,5.81
32404,06,45,54.20,1,12,41,36.8,6.47
32411,06,45,59.40,0,14,47,45.9,5.3
32434,06,46,12.16,0,37,46,31.3,6.19
32438,06,46,14.15,1,59,26,30.1,4.86
32439,06,46,14.47,1,79,33,58.6,5.44
32463,06,46,32.42,1,08,35,13.8,5.92
32474,06,46,39.02,0,10,06,26.5,5.66
32477,06,46,41.70,0,54,41,42.2,6.45
32480,06,46,44.34,1,43,34,37.3,5.24
32489,06,46,49.49,1,57,10,09.4,5.34
32492,06,46,51.09,0,14,25,33.6,5.28
32494,06,46,52.69,0,51,15,55.6,5.39
32500,06,46,58.52,0,87,01,29.9,6.46
32504,06,47,01.49,0,21,00,55.5,6.07
32531,06,47,18.71,0,55,32,24.2,5.6
32533,06,47,19.84,1,08,02,14.2,4.77
32537,06,47,21.41,0,37,55,46.8,5.27
32539,06,47,23.46,1,18,11,36.8,6.35
32558,06,47,37.22,0,08,59,54.6,5.08
32562,06,47,39.58,1,48,47,22.1,5.22
32578,06,47,51.66,1,02,24,43.9,4.48
32607,06,48,11.54,0,61,56,31.1,3.24
32609,06,48,12.23,1,55,42,16.0,5.54
32617,06,48,19.09,0,01,19,07.8,5.75
32677,06,48,57.74,0,15,08,41.0,5.39
32682,06,49,03.66,1,01,00,07.5,6.16
32698,06,49,16.41,0,02,16,19.3,5.75
32740,06,49,41.34,1,32,36,24.8,5.72
32744,06,49,44.00,0,24,04,33.7,6.31
32746,06,49,44.30,1,37,30,45.8,6.49
32753,06,49,49.85,1,16,12,10.5,5.87
32759,06,49,50.47,0,32,30,30.6,3.5
32761,06,49,51.32,0,53,37,21.0,4.41
32765,06,49,54.62,0,46,36,55.7,5.14
32768,06,49,56.14,0,50,36,51.8,2.94
32775,06,50,01.01,0,60,14,57.9,6.11
32809,06,50,21.77,0,17,05,04.4,5.77
32810,06,50,23.35,0,31,42,21.9,5.74
32814,06,50,25.50,1,13,24,47.5,5.68
32827,06,50,36.96,0,25,46,42.3,6.32
32838,06,50,42.31,0,08,02,27.6,6.31
32844,06,50,45.96,1,41,46,53.6,4.99
32851,06,50,49.82,0,00,32,25.5,5.78
32855,06,50,52.35,0,34,22,02.4,4.99
32864,06,50,57.09,1,67,34,18.9,5.14
32912,06,51,26.98,0,70,57,48.5,5.41
32918,06,51,32.56,0,48,17,33.8,6.42
32921,06,51,33.05,1,21,45,40.4,5.28
32931,06,51,39.37,1,03,02,31.4,6.37
32938,06,51,42.45,0,36,13,48.5,5.94
32968,06,52,00.01,1,23,36,06.3,5.68
32990,06,52,22.87,0,05,18,58.5,6.3
33012,06,52,45.44,0,59,20,28.6,6.41
33015,06,52,47.14,0,43,58,32.2,6.47
33018,06,52,47.34,1,33,57,40.9,3.6
33024,06,52,49.49,1,08,22,49.6,5.75
33040,06,53,00.31,0,26,57,26.9,6.33
33041,06,53,01.41,1,38,52,08.9,6.1
33044,06,53,03.54,1,35,47,16.8,6.03
33048,06,53,05.06,1,59,26,55.2,5.34
33056,06,53,07.57,1,44,50,24.3,6.24
33064,06,53,13.37,1,38,26,18.4,6.32
33077,06,53,18.84,0,19,01,58.0,5.65
33079,06,53,21.85,0,18,55,58.5,6.13
33082,06,53,22.40,1,10,59,49.0,6.3
33092,06,53,32.91,0,20,13,27.3,4.82
33094,06,53,33.76,0,28,32,19.4,6.05
33104,06,53,42.24,1,68,53,17.9,5.11
33126,06,53,55.46,0,24,32,19.5,6.23
33133,06,53,57.07,1,38,30,18.3,6.46
33139,06,54,02.31,0,50,36,43.7,6.24
33152,06,54,07.95,0,24,11,03.2,3.89
33154,06,54,08.60,0,05,51,07.9,6.39
33160,06,54,11.48,0,12,02,18.9,4.08
33184,06,54,24.66,0,01,07,37.1,5.44
33189,06,54,26.68,0,42,21,56.2,6.32
33202,06,54,38.59,1,13,10,40.9,4.73
33210,06,54,42.04,0,01,45,23.3,6.2
33243,06,54,58.92,0,02,48,12.9,6.03
33248,06,55,02.74,0,20,24,17.5,5.8
33269,06,55,14.66,1,43,54,36.2,6.16
33271,06,55,15.21,1,45,49,35.7,6.31
33277,06,55,18.69,1,25,22,32.3,5.74
33297,06,55,34.63,1,08,19,27.4,6.28
33302,06,55,37.40,0,20,08,11.7,4.66
33316,06,55,46.93,0,22,56,29.2,5.29
33330,06,55,54.78,0,31,47,24.7,6.36
33345,06,56,06.65,0,14,02,36.4,5.0
33347,06,56,08.23,0,17,03,15.3,4.36
33357,06,56,15.99,0,48,43,16.2,4.94
33372,06,56,25.84,1,09,57,23.8,5.9
33377,06,56,32.06,1,46,16,26.4,5.85
33384,06,56,34.48,0,79,25,12.7,5.45
33394,06,56,45.70,0,35,20,28.9,6.27
33415,06,56,56.13,1,46,42,19.9,5.88
33420,06,57,00.10,0,08,10,45.4,6.31
33421,06,57,00.54,1,33,40,51.7,5.91
33444,06,57,13.12,1,57,33,47.7,6.03
33449,06,57,16.60,1,58,25,23.0,4.35
33451,06,57,17.61,0,35,30,25.9,6.23
33453,06,57,18.50,1,37,23,41.0,6.48
33465,06,57,25.59,1,11,54,27.2,6.26
33478,06,57,33.97,0,24,37,51.8,5.45
33485,06,57,37.12,1,45,05,38.8,4.9
33492,06,57,42.64,0,27,32,15.1,6.22
33532,06,58,07.56,0,27,09,51.8,6.36
33558,06,58,25.11,0,34,06,42.2,5.07
33575,06,58,35.90,0,25,24,51.0,5.59
33577,06,58,36.39,0,56,23,41.2,6.46
33579,06,58,37.55,0,28,58,19.5,1.5
33584,06,58,38.93,1,07,37,20.5,6.25
33588,06,58,39.81,0,55,43,44.1,6.26
33590,06,58,41.74,0,45,46,03.3,6.23
33591,06,58,43.70,0,30,59,53.0,6.41
33595,06,58,47.52,1,26,04,51.1,6.2
33603,06,58,57.03,1,03,36,08.5,5.96
33614,06,59,02.88,1,38,03,09.4,6.02
33644,06,59,20.18,1,07,19,01.2,6.34
33650,06,59,27.94,1,25,54,51.1,6.4
33666,06,59,39.26,0,21,36,10.4,6.26
33682,06,59,50.58,0,67,55,01.2,5.18
33694,07,00,03.85,1,76,58,38.8,4.55
33703,07,00,08.29,0,20,09,30.4,6.32
33715,07,00,15.82,1,16,04,44.4,5.73
33719,07,00,18.10,0,05,22,02.5,6.29
33729,07,00,23.76,0,08,24,24.6,5.95
33754,07,00,39.34,0,09,12,10.7,6.49
33760,07,00,42.53,0,28,29,22.1,6.28
33774,07,00,49.74,0,33,27,56.6,6.39
33779,07,00,51.51,0,51,24,09.5,5.14
33800,07,01,05.18,0,58,56,25.1,6.01
33804,07,01,05.95,0,25,12,56.3,5.64
33827,07,01,21.40,1,70,48,30.0,5.69
33856,07,01,43.15,0,27,56,05.4,3.49
33873,07,01,52.91,0,01,20,44.8,6.2
33878,07,01,56.39,0,05,43,19.5,5.22
33909,07,02,15.48,0,43,24,13.9,6.44
33914,07,02,17.49,1,15,20,09.8,5.78
33927,07,02,24.78,1,24,12,55.6,5.2
33929,07,02,25.52,1,17,45,19.6,5.96
33937,07,02,33.29,1,16,40,28.1,5.86
33971,07,02,54.78,0,04,14,21.3,4.99
33977,07,03,01.47,0,23,49,59.9,3.02
34000,07,03,15.11,0,59,10,41.3,5.5
34002,07,03,17.93,1,09,08,18.1,5.96
34017,07,03,30.35,1,29,20,20.7,5.93
34033,07,03,38.07,1,10,57,06.6,5.14
34045,07,03,45.49,0,15,37,59.7,4.11
34055,07,03,51.60,1,12,35,39.3,6.01
34059,07,03,53.66,0,49,35,03.3,4.92
34065,07,03,57.40,0,43,36,32.3,5.56
34066,07,03,57.46,0,10,07,25.6,6.44
34081,07,04,02.81,0,42,20,14.8,5.2
34086,07,04,05.25,0,05,19,26.3,5.63
34088,07,04,06.54,1,20,34,13.1,4.01
34105,07,04,18.32,0,56,44,59.0,5.14
34142,07,04,47.04,0,22,01,53.8,6.09
34168,07,05,08.99,1,47,46,30.2,6.37
34177,07,05,16.39,0,50,21,36.5,6.47
34182,07,05,18.37,1,22,38,14.9,6.0
34200,07,05,32.05,0,34,46,40.1,6.15
34215,07,05,39.00,1,09,11,09.0,5.78
34217,07,05,39.83,1,52,45,31.3,6.17
34238,07,05,51.62,1,70,43,55.0,6.49
34248,07,06,00.49,0,30,39,20.6,6.34
34250,07,06,01.21,1,59,48,06.7,6.4
34253,07,06,02.26,0,38,22,58.4,6.09
34267,07,06,11.63,1,34,28,26.7,5.55
34270,07,06,14.30,0,68,50,15.3,6.47
34297,07,06,35.97,0,12,23,38.2,6.48
34301,07,06,40.77,0,11,17,38.5,5.41
34318,07,06,52.48,0,24,57,38.1,6.09
34338,07,07,06.48,1,04,54,38.2,6.1
34339,07,07,07.09,0,40,53,35.9,5.8
34349,07,07,13.30,0,51,58,06.2,5.96
34350,07,07,16.28,0,59,42,59.2,6.46
34358,07,07,22.41,1,34,00,33.7,5.94
34360,07,07,22.59,0,23,50,26.6,5.75
34367,07,07,24.88,1,28,10,36.1,6.47
34387,07,07,49.48,1,07,28,16.7,5.74
34428,07,08,13.28,1,33,49,56.8,6.31
34440,07,08,22.04,1,15,55,51.3,5.47
34444,07,08,23.49,0,26,23,35.5,1.83
34462,07,08,36.25,1,37,26,42.5,6.19
34473,07,08,42.34,0,70,29,50.4,5.68
34481,07,08,44.82,0,70,29,57.1,3.78
34495,07,08,51.08,0,39,39,20.4,4.83
34536,07,09,20.25,0,10,20,47.7,6.23
34561,07,09,33.37,0,16,14,04.2,6.0
34579,07,09,43.03,0,25,13,51.8,5.69
34608,07,10,06.79,1,21,14,53.3,6.43
34617,07,10,09.36,0,18,41,08.1,6.23
34622,07,10,13.68,0,04,14,15.5,4.91
34624,07,10,19.33,0,27,29,29.5,5.46
34670,07,10,47.50,0,48,55,57.3,5.12
34693,07,11,08.39,1,30,14,43.0,4.41
34722,07,11,23.08,1,26,51,24.0,5.75
34724,07,11,23.63,0,00,18,06.9,5.44
34752,07,11,39.29,1,39,19,14.0,4.91
34758,07,11,41.61,0,20,52,59.2,5.84
34768,07,11,51.39,1,05,39,17.0,6.07
34769,07,11,51.86,0,00,29,34.0,4.15
34780,07,12,01.98,0,63,11,24.2,6.03
34782,07,12,04.12,0,30,49,17.1,6.1
34789,07,12,07.50,1,05,28,27.7,6.15
34798,07,12,12.22,0,25,56,33.4,5.91
34802,07,12,15.82,0,40,29,55.6,5.3
34817,07,12,25.83,0,36,32,39.8,5.94
34819,07,12,26.39,1,24,07,43.3,5.85
34834,07,12,33.74,0,46,45,34.4,4.49
34860,07,12,49.08,1,27,13,30.2,6.46
34888,07,13,07.20,0,11,15,04.9,5.77
34899,07,13,13.37,0,45,10,57.1,4.87
34909,07,13,22.27,1,16,09,32.6,5.07
34912,07,13,23.39,1,51,25,43.4,5.46
34914,07,13,24.01,0,22,40,26.9,5.99
34922,07,13,32.23,0,44,38,25.9,4.42
34924,07,13,36.45,0,27,21,22.9,6.12
34940,07,13,48.39,0,22,54,20.8,6.34
34954,07,13,57.34,0,30,20,23.3,6.32
34956,07,13,57.99,1,71,48,59.5,6.36
34975,07,14,10.87,0,03,54,06.3,5.8
34981,07,14,15.22,0,26,21,09.1,4.42
34982,07,14,15.52,0,09,56,51.1,5.9
34987,07,14,20.07,1,03,06,41.1,5.36
34999,07,14,28.26,0,10,18,58.5,6.02
35005,07,14,32.65,1,12,06,57.1,5.71
35020,07,14,38.14,0,48,16,18.9,4.75
35025,07,14,41.94,1,24,53,06.7,5.84
35029,07,14,46.03,0,46,50,58.8,5.72
35037,07,14,48.66,0,26,46,21.7,4.01
35044,07,14,51.19,0,27,02,16.5,5.58
35054,07,14,57.15,0,41,25,35.1,5.95
35080,07,15,19.41,0,00,09,40.7,6.42
35083,07,15,21.08,0,30,41,11.3,5.36
35084,07,15,21.27,0,52,29,58.3,5.96
35120,07,15,39.42,1,07,58,39.9,5.78
35127,07,15,43.22,0,10,35,01.0,5.95
35132,07,15,47.30,0,23,44,25.1,6.34
35136,07,15,50.11,1,47,14,25.5,5.54
35146,07,15,55.02,1,59,38,17.1,5.2
35152,07,15,57.18,1,27,53,50.7,5.75
35180,07,16,14.58,0,15,35,08.4,5.46
35181,07,16,15.47,0,46,46,28.6,5.64
35202,07,16,31.86,0,38,19,08.2,5.81
35205,07,16,35.00,0,27,52,52.6,4.66
35210,07,16,36.84,0,23,18,56.2,4.83
35213,07,16,38.38,0,23,18,39.8,6.02
35226,07,16,49.42,0,36,35,33.5,5.03
35228,07,16,49.83,0,67,57,25.8,3.97
35241,07,16,57.22,0,30,53,49.0,6.3
35253,07,17,03.36,1,26,41,23.3,6.38
35264,07,17,08.56,0,37,05,51.0,2.71
35301,07,17,31.68,0,06,40,48.1,6.29
35304,07,17,33.72,1,52,07,52.0,5.93
35317,07,17,42.65,1,38,52,34.8,6.48
35326,07,17,48.01,0,26,47,51.2,6.45
35341,07,18,02.22,1,40,53,00.1,5.87
35345,07,18,04.09,1,30,57,21.3,6.19
35347,07,18,04.26,0,43,59,12.4,5.86
35350,07,18,05.61,1,16,32,25.7,3.58
35363,07,18,18.40,0,36,44,02.3,4.65
35384,07,18,31.98,1,49,27,53.1,5.0
35393,07,18,33.52,0,39,12,37.1,5.24
35406,07,18,38.19,0,36,44,33.9,5.11
35412,07,18,40.38,0,24,33,31.3,4.88
35415,07,18,42.49,0,24,57,15.8,4.37
35427,07,18,51.28,0,26,35,09.1,5.29
35442,07,19,01.92,0,19,16,49.1,6.06
35463,07,19,13.70,0,33,43,37.7,6.31
35476,07,19,22.37,1,02,44,26.6,5.9
35487,07,19,28.08,0,16,23,41.7,5.7
35509,07,19,47.61,1,07,08,35.1,5.91
35548,07,20,06.84,1,15,08,34.7,6.45
35550,07,20,07.39,1,21,58,56.4,3.5
35564,07,20,21.46,0,52,18,42.8,5.5
35589,07,20,38.81,0,52,05,09.3,5.38
35611,07,20,54.92,0,26,57,49.9,6.0
35615,07,20,58.29,0,14,21,37.8,5.59
35623,07,21,03.11,1,42,39,21.6,6.33
35626,07,21,04.34,0,25,53,30.0,5.87
35643,07,21,17.54,1,45,13,41.4,5.74
35699,07,21,56.90,1,20,26,37.4,5.09
35707,07,22,02.05,0,08,58,45.9,6.42
35710,07,22,02.69,1,36,45,38.3,5.12
35712,07,22,03.48,1,00,10,37.7,5.99
35725,07,22,13.41,1,38,59,45.7,6.4
35727,07,22,13.53,0,19,00,59.7,4.94
35735,07,22,17.19,1,59,54,07.1,6.36
35737,07,22,18.59,0,02,58,45.0,6.23
35749,07,22,25.40,0,05,58,58.1,5.83
35751,07,22,28.30,1,00,42,03.4,6.43
35785,07,22,52.06,1,55,16,53.3,5.8
35795,07,23,00.70,0,31,55,25.6,5.4
35842,07,23,28.15,1,22,56,43.6,6.17
35846,07,23,28.55,1,25,03,02.2,5.04
35848,07,23,28.97,0,27,50,03.4,5.37
35855,07,23,31.90,0,32,12,07.5,5.41
35893,07,23,58.34,0,35,50,16.3,6.32
35904,07,24,05.71,0,29,18,11.2,2.45
35907,07,24,08.47,1,40,40,20.8,5.23
35920,07,24,17.24,0,22,54,46.0,6.2
35933,07,24,27.65,1,15,31,01.9,6.47
35941,07,24,33.44,1,27,38,16.1,5.77
35946,07,24,37.11,0,71,28,14.7,6.49
35951,07,24,40.19,0,16,12,05.1,5.18
35957,07,24,43.87,0,31,48,32.1,5.35
35960,07,24,47.36,0,37,17,28.5,6.14
35975,07,24,50.88,0,19,00,44.2,6.24
35984,07,24,57.08,1,51,53,14.4,5.8
35987,07,24,58.19,1,11,40,10.4,5.37
35998,07,25,08.44,0,13,45,07.1,5.79
36017,07,25,19.98,0,21,58,57.4,6.04
36019,07,25,21.97,1,81,15,27.1,6.3
36024,07,25,25.27,0,25,13,04.0,5.79
36039,07,25,38.19,0,79,05,39.1,5.54
36041,07,25,38.90,1,09,16,34.0,4.99
36045,07,25,42.99,0,31,44,19.4,6.32
36046,07,25,43.68,1,27,47,53.8,3.78
36055,07,25,51.20,0,05,46,29.8,5.98
36114,07,26,21.86,0,51,01,06.6,5.09
36123,07,26,27.81,1,10,36,29.0,6.38
36141,07,26,41.22,1,11,00,31.9,6.39
36143,07,26,42.47,0,34,08,26.5,5.9
36145,07,26,42.86,1,49,12,41.9,4.61
