62322,12 46 16.87,-68 06 29.1,3.04,10.48,-40.4,-10.32,B2V,-0.178
109427,22 10 11.82,+06 11 52.0,3.52,33.77,281.96,31.23,A2V,0.086
39794,08 07 55.84,-68 37 01.7,4.35,5.08,-29.88,30.58,B6IV,-0.113
45941,09 22 06.83,-55 00 38.5,2.47,6.05,-10.72,11.24,B2IV,-0.141
80763,16 29 24.47,-26 25 55.0,1.06,5.4,-10.16,-23.21,M1Ib + B2.5V,1.865
111497,22 35 21.33,-00 07 02.5,4.04,17.77,88.56,-56.1,B9IV-Vn,-0.083
64394,13 11 52.92,+27 52 33.7,4.23,109.23,-801.94,882.7,G0V,0.572
27530,05 49 49.58,-56 09 59.4,4.5,18.78,81.61,-71.77,K1III,1.075
97165,19 44 58.44,+45 07 50.5,2.86,19.07,43.22,48.44,B9.5III,-0.002
84880,17 20 49.64,-12 50 48.8,4.32,16.86,42.75,2.72,A0/A1V,0.037
21393,04 35 33.07,-30 33 44.3,3.81,15.62,-48.92,-12.75,G8III,0.957
86929,17 45 44.00,-64 43 25.4,3.61,8.79,-11.08,-56.37,K1III,1.161
56211,11 31 24.29,+69 19 52.0,3.82,9.76,-41.14,-18.79,M0IIIvar,1.613
13209,02 49 58.99,+27 15 38.8,3.61,20.45,65.47,-116.59,B8Vn,-0.1
23453,05 02 28.68,+41 04 33.2,3.69,4.14,8.88,-21.43,K4II comp,1.154
93085,18 57 43.78,-21 06 23.8,3.52,8.76,34.91,-12.33,G8/K0II/III,1.151
72607,14 50 42.40,+74 09 19.7,2.07,25.79,-32.29,11.91,K4IIIvar,1.465
99240,20 08 41.86,-66 10 45.6,3.55,163.73,1210.29,-1130.34,G5IV-Vvar,0.751
68520,14 01 38.78,+01 32 40.5,4.23,14.94,17.41,-21.2,A3V,0.121
74666,15 15 30.10,+33 18 54.4,3.46,27.94,84.84,-110.57,G8III,0.961
7083,01 31 14.98,-49 04 23.1,3.93,22.15,138.22,154.2,K0III-IV,0.972
21421,04 35 55.20,+16 30 35.1,0.87,50.09,62.78,-189.36,K5III,1.538
72622,14 50 52.78,-16 02 29.8,2.75,42.25,-105.69,-69.0,A3IV,0.147
80816,16 30 13.26,+21 29 22.7,2.78,22.07,-98.43,-14.49,G8III,0.947
70576,14 26 10.80,-45 22 45.3,4.33,10.38,13.55,-6.35,A7:+...,0.434
50099,10 13 44.28,-70 02 16.5,3.29,8.81,-35.73,7.55,B8III,-0.074
109492,22 10 51.26,+58 12 04.5,3.39,4.49,13.35,4.49,K1Ibv SB,1.558
39863,08 08 35.66,-02 59 01.6,4.36,1.76,-16.79,-3.89,G2Ib,0.97
7097,01 31 28.99,+15 20 45.0,3.62,11.09,25.73,-3.29,G8III,0.974
86974,17 46 27.72,+27 43 21.0,3.42,119.05,-291.42,-750.0,G5IV,0.75
95168,19 21 40.38,-17 50 50.1,3.92,26.79,-26.95,22.24,F0III/IV,0.228
31681,06 37 42.70,+16 23 57.9,1.93,31.12,-2.04,-66.92,A0IV,0.001
37826,07 45 19.36,+28 01 34.7,1.16,96.74,-625.69,-45.95,K0IIIvar,0.991
21444,04 36 19.14,-03 21 08.8,3.93,5.56,1.73,-4.54,B2III SB,-0.21
31685,06 37 45.67,-43 11 45.3,3.17,7.71,-0.43,-3.99,B8III SB,-0.103
13254,02 50 34.91,+38 19 08.1,4.22,25.54,195.68,-108.92,F2III,0.343
17358,03 42 55.48,+47 47 15.6,3.01,6.18,23.83,-41.93,B5III SB,-0.125
29651,06 14 51.34,-06 16 29.0,3.99,5.06,-6.18,-20.06,K3III,1.319
13268,02 50 41.79,+55 53 43.9,3.77,2.45,16.64,-13.76,K3Ib comp SB,1.69
29655,06 14 52.70,+22 30 24.6,3.31,9.34,-62.53,-10.24,M3III,1.6
62434,12 47 43.32,-59 41 19.4,1.25,9.25,-48.24,-12.82,B0.5III,-0.238
17378,03 43 14.96,-09 45 54.7,3.52,110.58,-91.71,742.23,K0IV,0.915
78820,16 05 26.23,-19 48 19.4,2.56,6.15,-6.75,-24.89,B0.5V,-0.065
113638,23 00 52.87,-52 45 14.8,4.11,28.99,-65.09,-12.91,G8III,0.96
27628,05 50 57.55,-35 46 09.5,3.12,37.94,55.74,404.68,K1.5III,1.146
91117,18 35 12.44,-08 14 35.9,3.85,18.72,-18.98,-314.63,K2III,1.317
70638,14 26 55.74,-83 40 04.3,4.31,11.7,-95.79,-12.91,K2III,1.3
93174,18 58 43.47,-37 06 25.5,4.83,33.43,-132.25,-110.45,F3IV/V,0.396
97278,19 46 15.57,+10 36 47.8,2.72,7.08,15.72,-3.08,K3II,1.507
27654,05 51 19.15,-20 52 39.0,3.76,29.05,228.96,-647.96,G8III/IV,0.984
25606,05 28 14.73,-20 45 33.2,2.81,20.49,-5.03,-85.92,G5II,0.807
93194,18 58 56.62,+32 41 22.4,3.25,5.14,-2.76,1.77,B9III,-0.049
50191,10 14 44.27,-42 07 19.4,3.85,31.72,-150.68,49.84,A2V,0.051
39953,08 09 31.96,-47 20 11.8,1.75,3.88,-5.93,9.9,WC8 + O9I,-0.145
3092,00 39 19.60,+30 51 40.4,3.27,32.19,115.38,-83.05,K3III...,1.268
9236,01 58 45.87,-61 34 11.7,2.86,45.74,262.54,26.88,F0V,0.29
56343,11 33 00.26,-31 51 27.1,3.54,25.23,-209.09,-41.6,G8III,0.947
115738,23 26 55.91,+01 15 21.0,4.95,20.12,85.6,-94.43,A0p,0.036
17440,03 44 11.55,-64 48 25.5,3.84,32.71,308.39,78.72,K0IV SB,1.133
74785,15 17 00.47,-09 22 58.3,2.61,20.38,-96.39,-20.76,B8V,-0.071
44066,08 58 29.20,+11 51 28.0,4.26,18.79,41.45,-29.22,A5m,0.141
87072,17 47 33.63,-27 49 50.7,4.53,3.03,-3.62,-10.67,F7II,0.6
107556,21 47 02.29,-16 07 35.6,2.85,84.58,263.26,-296.23,A5mF2 (IV),0.18
87073,17 47 35.08,-40 07 37.1,2.99,1.82,0.44,-6.4,F3Ia,0.509
17448,03 44 19.13,+32 17 17.8,3.84,2.21,8.11,-10.32,B1III,0.022
105515,21 22 14.78,-16 50 04.4,4.28,15.13,30.83,5.26,G8III,0.888
1067,00 13 14.15,+15 11 01.0,2.83,9.79,4.7,-8.24,B2IV,-0.19
101421,20 33 12.76,+11 18 12.0,4.03,9.09,10.75,-28.54,B6III,-0.123
5165,01 06 05.11,-46 43 06.6,3.32,16.46,-70.16,31.6,G8IIIvar,0.885
83000,16 57 40.27,+09 22 30.2,3.19,37.99,-293.03,-9.7,K2IIIvar,1.16
93244,18 59 37.39,+15 04 06.5,4.02,21.22,-52.68,-73.81,K2III,1.082
95294,19 23 13.06,-44 47 58.7,4.27,23.52,92.78,-53.73,F2III,0.35
35904,07 24 05.71,-29 18 11.2,2.45,1.02,-3.76,6.66,B5Ia,-0.083
33856,07 01 43.15,-27 56 05.4,3.49,2.68,-6.01,4.64,K4III,1.729
74824,15 17 30.96,-58 48 03.2,4.07,33.75,-98.39,-135.46,A3V,0.088
11345,02 25 57.01,-12 17 25.6,4.88,6.17,-11.71,-11.37,A0V,-0.027
97365,19 47 23.27,+18 32 03.3,3.68,7.28,-4.58,11.1,M2II + B6,1.313
107608,21 47 44.17,-30 53 53.9,5.02,9.63,-34.53,0.64,A1V,0.042
21594,04 38 10.87,-14 18 12.9,3.86,29.84,-77.86,-178.06,K1III,1.082
68702,14 03 49.44,-60 22 22.7,0.61,6.21,-33.96,-25.06,B1III,-0.231
44127,08 59 12.84,+48 02 32.5,3.12,68.32,-441.12,-215.21,A7IV,0.223
66657,13 39 53.27,-53 27 58.9,2.29,8.68,-14.6,-12.79,B1III,-0.171
105570,21 22 53.58,+06 48 40.0,5.16,9.06,52.66,11.15,A3V,0.064
3179,00 40 30.39,+56 32 14.7,2.24,14.27,50.36,-32.17,K0II-IIIvar,1.17
29807,06 16 33.14,-35 08 26.6,4.37,17.83,0.39,87.58,G8II,0.978
15474,03 19 30.97,-21 45 28.6,3.7,12.63,51.35,32.2,M3/M4III,1.614
95347,19 23 53.15,-40 36 56.3,3.96,19.2,32.67,-120.81,B8V,-0.105
115830,23 27 58.17,+06 22 44.8,4.27,20.54,-123.83,-43.26,K1III,1.062
85112,17 23 40.97,+37 08 45.3,4.15,8.12,-38.58,9.19,B9.5III,-0.011
78970,16 07 16.17,-36 45 19.9,5.72,19.22,52.54,-56.45,F0/F2V,0.298
91262,18 36 56.19,+38 46 58.8,0.03,128.93,201.02,287.46,A0Vvar,-0.001
23685,05 05 27.65,-22 22 15.1,3.19,14.39,19.27,-72.35,K4III,1.46
83081,16 58 37.23,-55 59 24.2,3.12,5.68,-18.31,-35.29,K5III,1.552
11407,02 26 59.10,-47 42 13.8,4.24,6.17,19.97,-5.44,B5IV,-0.136
99473,20 11 18.26,-00 49 17.3,3.24,11.36,35.48,6.05,B9.5III,-0.066
68756,14 04 23.43,+64 22 32.9,3.67,10.56,-56.52,17.19,A0III SB,-0.049
15510,03 19 53.22,-43 04 17.6,4.26,165.02,3038.08,726.34,G8V,0.711
76952,15 42 44.64,+26 17 43.9,3.81,22.48,-112.52,50.7,A1Vs,0.02
97433,19 48 10.21,+70 16 04.2,3.84,22.4,80.18,39.02,G8III,0.888
50335,10 16 41.40,+23 25 02.4,3.43,12.56,19.84,-7.3,F0III,0.307
56480,11 34 45.71,-54 15 50.9,4.62,7.04,-55.55,16.64,B9V,-0.077
81065,16 33 27.46,-78 53 49.1,3.86,20.44,-125.68,-77.59,K0IV SB,0.923
33977,07 03 01.47,-23 49 59.9,3.02,1.27,-1.56,4.28,B3Ia,-0.077
54463,11 08 35.40,-58 58 30.2,3.93,0.55,-5.03,2.09,G0Ia0,1.225
48319,09 50 59.69,+59 02 20.8,3.78,28.35,-294.45,-151.75,F0IV,0.291
74946,15 18 54.69,-68 40 46.1,2.87,17.85,-66.48,-32.0,A1V,0.014
52419,10 42 57.43,-64 23 40.1,2.74,7.43,-18.87,12.06,B0Vp,-0.22
50371,10 17 05.01,-61 19 56.4,3.39,4.43,-24.25,6.38,K3II,1.541
50372,10 17 05.93,+42 54 52.1,3.45,24.27,-170.11,-42.64,A2IV,0.029
36046,07 25 43.68,+27 47 53.8,3.78,25.9,-121.28,-84.43,G9III+...,1.024
44248,09 00 38.75,+41 47 00.4,3.96,60.86,-487.67,-219.29,F5V,0.463
113881,23 03 46.33,+28 04 56.8,2.44,16.37,187.76,137.61,M2II-IIIvar,1.655
11484,02 28 09.52,+08 27 36.3,4.3,18.53,41.72,-14.46,B9III,-0.053
48356,09 51 28.68,-14 50 47.6,4.11,11.92,18.68,-21.88,G6/G8III,0.918
5348,01 08 23.06,-55 14 45.0,3.94,11.66,21.17,29.7,B6V + B0V,-0.12
81126,16 34 06.19,+42 26 12.8,4.2,10.79,-9.03,59.8,B9Vvar,-0.013
56561,11 35 46.93,-63 01 11.4,3.11,7.96,-33.84,-6.87,B9II:,-0.044
27890,05 54 05.90,-63 05 27.7,4.65,36.67,120.11,573.43,K1III/IV,1.022
17651,03 46 50.99,-23 14 54.4,4.22,55.79,-159.86,-528.54,F3/F5V,0.434
5364,01 08 35.26,-10 10 54.9,3.46,27.73,215.81,-138.33,K2III,1.161
52468,10 43 32.31,-60 33 59.9,4.58,3.06,-15.22,3.12,K3Ib,1.7
34045,07 03 45.49,-15 37 59.7,4.11,8.11,-0.81,-11.2,B8II,-0.112
89341,18 13 45.81,-21 03 31.8,3.84,0.11,1.72,-1.39,B2III:,0.195
77055,15 44 03.46,+77 47 40.2,4.29,8.68,20.07,-2.5,A3Vn,0.038
38146,07 49 01.70,-24 54 44.1,5.32,10.16,-34.68,14.71,G2,0.751
25859,05 31 12.74,-35 28 13.6,3.86,11.77,28.36,-34.11,K1II/III,1.13
83207,17 00 17.41,+30 55 34.8,3.92,20.04,-47.68,26.89,A0V,-0.018
27913,05 54 23.08,+20 16 35.1,4.39,115.43,-163.17,-98.92,G0V,0.594
85258,17 25 18.00,-55 31 47.4,2.84,5.41,-8.23,-24.71,K3Ib-II,1.479
21770,04 40 33.82,-41 51 48.9,4.44,49.67,-141.18,-74.95,F2V,0.342
54539,11 09 39.86,+44 29 54.8,3.0,22.21,-62.35,-27.38,K1III,1.144
95501,19 25 29.75,+03 06 52.5,3.36,65.05,253.06,80.67,F0IV,0.319
17678,03 47 14.23,-74 14 21.3,3.26,15.23,51.07,115.27,M2III,1.59
9487,02 02 02.80,+02 45 49.5,3.82,23.45,33.29,-0.42,A2,0.024
77070,15 44 16.00,+06 25 31.9,2.63,44.54,134.66,44.14,K2III,1.167
48402,09 52 06.36,+54 03 51.4,4.55,7.47,-4.21,19.18,A3IV,0.038
85267,17 25 23.66,-56 22 39.7,3.31,2.87,-0.77,-15.85,B1Ib,-0.15
19747,04 14 00.08,-42 17 37.9,3.85,27.85,41.89,-203.65,K1III,1.085
34088,07 04 06.54,+20 34 13.1,4.01,2.79,-5.72,-0.96,G3Ibv SB,0.899
113963,23 04 45.62,+15 12 19.3,2.49,23.36,61.1,-42.56,B9.5III,-0.002
60718,12 26 35.94,-63 05 56.6,0.77,10.17,-35.37,-14.73,B0.5IV,-0.243
36145,07 26 42.86,+49 12 41.9,4.61,13.11,-10.79,-48.57,A1V,-0.001
46390,09 27 35.25,-08 39 31.3,1.99,18.4,-14.49,33.25,K3III,1.44
56633,11 36 40.95,-09 48 08.1,4.7,10.7,-59.32,2.82,B9.5Vn,-0.073
103738,21 01 17.46,-32 15 28.0,4.67,14.59,-2.09,-0.19,G8III,0.89
25918,05 31 52.66,-76 20 30.0,5.18,32.43,143.2,287.75,K4III,1.13
93506,19 02 36.72,-29 52 48.4,2.6,36.61,-14.1,3.66,A3IV,0.062
23875,05 07 51.03,-05 05 10.5,2.78,36.71,-83.39,-75.44,A3IIIvar,0.161
19780,04 14 25.43,-62 28 26.3,3.33,19.98,41.64,49.72,G7III,0.915
68933,14 06 41.32,-36 22 07.3,2.06,53.52,-519.29,-517.87,K0IIIb,1.011
60742,12 26 56.33,+28 16 07.0,4.35,19.18,-83.41,-80.99,K2IIICN+...,1.128
5447,01 09 43.80,+35 37 15.0,2.07,16.36,175.59,-112.23,M0IIIvar,1.576
48455,09 52 45.96,+26 00 25.5,3.88,24.52,-216.29,-54.92,K0III,1.222
42313,08 37 39.41,+05 42 13.7,4.14,18.21,-70.27,-6.99,A1Vnn,0.003
25930,05 32 00.40,-00 17 56.7,2.25,3.56,1.67,0.56,O9.5II,-0.175
111954,22 40 39.33,-27 02 37.0,4.18,4.38,22.01,-0.88,B8V,-0.105
27989,05 55 10.29,+07 24 25.3,0.45,7.63,27.33,10.86,M2Ib,1.5
75097,15 20 43.75,+71 50 02.3,3.0,6.79,-18.03,17.68,A3II-III,0.058
3419,00 43 35.23,-17 59 12.1,2.04,34.04,232.79,32.71,K0III,1.019
36188,07 27 09.07,+08 17 21.9,2.89,19.16,-50.28,-38.45,B8Vvar,-0.097
44382,09 02 26.80,-66 23 45.0,4.0,26.24,-2.01,-95.8,Am,0.145
21861,04 42 03.45,-37 08 41.2,5.04,36.16,46.9,193.14,F3V,0.391
93542,19 03 06.83,-42 05 42.0,4.74,17.75,55.74,-45.33,A0Vn,-0.027
30060,06 19 37.39,+59 00 39.3,4.44,21.88,-3.51,24.43,A2Vs,0.032
97649,19 50 46.68,+08 52 02.6,0.76,194.44,536.82,385.54,A7IV-V,0.221
109937,22 15 58.17,+37 44 55.4,4.14,5.2,8.74,0.76,K3III,1.447
81266,16 35 52.96,-28 12 57.5,2.82,7.59,-8.59,-22.5,B0V,-0.206
21881,04 42 14.70,+22 57 25.1,4.27,8.14,-2.84,-20.33,B3V,-0.112
25985,05 32 43.81,-17 49 20.3,2.58,2.54,3.27,1.54,F0Ib,0.211
105858,21 26 26.49,-65 22 05.3,4.21,108.5,81.08,800.68,F6V,0.494
13701,02 56 25.60,-08 53 51.4,3.89,24.49,77.73,-219.99,K1III-IV,1.088
17797,03 48 35.82,-37 37 12.5,4.3,20.23,75.83,-10.69,A+...,-0.038
75141,15 21 22.34,-40 38 50.9,3.22,6.39,-19.11,-24.05,B1.5IV,-0.227
101769,20 37 32.87,+14 35 42.7,3.64,33.49,118.28,-47.65,F5IV,0.425
101772,20 37 33.99,-47 17 30.0,3.11,32.21,49.2,66.07,K0III,0.998
71053,14 31 49.86,+30 22 16.1,3.57,21.92,-100.44,120.22,K3III,1.298
60823,12 28 02.41,-50 13 50.2,3.91,7.36,-32.49,-12.41,B3V,-0.192
50583,10 19 58.16,+19 50 30.7,2.01,25.96,310.77,-152.88,K0III,1.128
105881,21 26 40.03,-22 24 41.0,3.77,8.19,-2.61,18.88,G4Ibp...,1.002
54682,11 11 39.49,-22 49 32.2,4.46,12.26,4.73,-99.06,A1V,0.025
112029,22 41 27.67,+10 49 53.0,3.41,15.64,77.38,-10.98,B8.5V,-0.086
42402,08 38 45.45,+03 20 29.3,4.45,9.25,-19.03,-16.29,K2III,1.216
71075,14 32 04.76,+38 18 28.4,3.04,38.29,-115.55,151.87,A7IIIvar,0.191
7588,01 37 42.75,-57 14 12.0,0.45,22.68,88.02,-40.08,B3Vp,-0.158
23972,05 09 08.78,-08 45 14.7,4.25,1.86,0.0,-2.01,B2IVn,-0.187
9640,02 03 53.92,+42 19 47.5,2.1,9.19,43.08,-50.85,B8V,1.37
75177,15 21 48.44,-36 15 40.2,3.57,9.99,-91.85,-86.03,K5III,1.534
30122,06 20 18.79,-30 03 48.2,3.02,9.7,8.0,3.81,B2.5V,-0.16
46509,09 29 08.84,-02 46 08.2,4.59,58.48,100.93,-3.15,F6V,0.411
77233,15 46 11.21,+15 25 18.9,3.65,21.31,68.54,-41.31,A3V,0.073
110003,22 16 49.97,-07 46 59.7,4.17,17.04,118.95,-21.91,G8III-IV,0.979
19893,04 16 01.49,-51 29 13.5,4.26,49.26,100.57,184.23,F4III,0.312
44471,09 03 37.56,+47 09 24.0,3.57,7.71,-37.37,-55.39,A1Vn,0.007
17847,03 49 09.73,+24 03 12.7,3.62,8.57,17.77,-44.7,B8III,-0.07
21949,04 43 03.95,-70 55 52.0,5.53,6.75,9.3,34.77,B9IV,-0.114
64962,13 18 55.25,-23 10 17.1,2.99,24.69,68.41,-41.09,G8III,0.92
28103,05 56 24.32,-14 10 04.9,3.71,66.47,-42.23,139.02,F1V,0.337
19921,04 16 29.08,-59 18 06.3,4.44,54.84,-47.99,-167.81,K2IV,1.078
17874,03 49 27.28,-36 12 00.4,4.17,15.54,-49.42,-56.63,G8III,0.927
114131,23 06 52.77,-43 31 13.2,4.28,24.51,-48.35,-13.98,F5me...,0.423
26069,05 33 37.52,-62 29 23.5,3.76,3.14,1.06,12.56,F6Ia,0.64
81377,16 37 09.53,-10 34 01.7,2.54,7.12,13.07,25.44,O9.5V,0.038
62956,12 54 01.63,+55 57 35.4,1.76,40.3,111.74,-8.99,A0p,-0.022
93683,19 04 40.93,-21 44 28.9,3.76,23.49,76.26,-58.08,K0III,1.012
32246,06 43 55.93,+25 07 52.2,3.06,3.61,-5.93,-12.81,A3mA6-A9,1.377
15863,03 24 19.35,+49 51 40.5,1.79,5.51,24.11,-26.01,F5Ib,0.481
11767,02 31 47.08,+89 15 50.9,1.97,7.56,44.22,-11.74,F7:Ib-IIv SB,0.636
52727,10 46 46.12,-49 25 12.5,2.69,28.18,62.55,-53.57,G5III SB,0.901
112122,22 42 39.93,-46 53 04.4,2.07,19.17,135.68,-4.51,M5III,1.61
118268,23 59 18.60,+06 51 48.9,4.03,30.78,148.49,-112.16,F4IV,0.419
116231,23 32 58.19,-37 49 06.1,4.38,18.28,96.39,37.58,B9.5IVMNpe.,-0.095
11783,02 32 05.28,-15 14 39.6,4.74,38.73,-80.92,-146.84,F5V,0.454
97804,19 52 28.36,+01 00 20.4,3.87,2.78,6.94,-7.3,F6Ibv SB,0.63
42515,08 40 06.14,-35 18 29.9,3.97,8.4,9.68,-21.18,G5II/III,0.936
116727,23 39 20.98,+77 37 55.1,3.21,72.5,-48.85,127.18,K1IV,1.031
13847,02 58 15.72,-40 18 17.0,2.88,20.22,-53.53,25.71,A4III+...,0.128
36377,07 29 13.88,-43 18 06.8,3.25,17.74,-59.86,188.73,K5III SB,1.509
1562,00 19 25.68,-08 49 25.8,3.56,11.26,-14.37,-37.84,K2III,1.214
95771,19 28 42.41,+24 39 54.6,4.44,11.0,-126.45,-106.99,M0 comp,1.502
15900,03 24 48.84,+09 01 44.6,3.61,15.42,-74.25,-80.31,G8III,0.887
112158,22 43 00.13,+30 13 16.7,2.93,15.18,13.11,-26.11,G2II-III..,0.852
87585,17 53 31.63,+56 52 20.8,3.73,29.26,93.65,78.44,K2III,1.177
60965,12 29 51.98,-16 30 54.3,2.94,37.11,-209.97,-139.3,B9.5V,-0.012
28199,05 57 32.21,-35 16 59.9,4.36,3.82,-2.65,11.19,B2.5IV,-0.165
17959,03 50 21.48,+71 19 56.5,4.59,9.73,18.27,-42.0,A2IVn,0.064
42536,08 40 17.61,-52 55 19.1,3.6,6.59,-24.62,35.09,B3IV,-0.168
89642,18 17 37.73,-36 45 40.6,3.1,21.87,-129.27,-166.61,M2III,1.582
106032,21 28 39.58,+70 33 38.5,3.23,5.48,12.6,8.73,B2IIIv SB,-0.201
110130,22 18 30.18,-60 15 34.2,2.87,16.42,-71.48,-38.15,K3III,1.39
93747,19 05 24.61,+13 51 49.4,2.99,39.18,-7.04,-95.31,A0Vn,0.014
108085,21 53 55.65,-37 21 53.4,3.0,16.07,95.88,-12.1,B8III,-0.084
73273,14 58 31.95,-43 08 01.9,2.68,6.23,-34.06,-38.3,B2III,-0.184
75323,15 23 22.66,-59 19 14.5,4.48,6.4,-10.29,-36.57,B5III + F8,0.169
46651,09 30 42.11,-40 28 00.8,3.6,53.89,-147.14,48.65,F2IV,0.371
1599,00 20 01.91,-64 52 39.4,4.23,116.38,1707.56,1165.36,F9V,0.576
30277,06 22 06.85,-33 26 10.6,3.85,13.75,-24.19,-52.48,G7II,0.858
101958,20 39 38.25,+15 54 43.4,3.77,13.55,54.14,7.91,B9V,-0.057
42568,08 40 37.04,-59 45 39.7,4.31,2.31,-6.87,4.92,B1.5III,-0.117
20042,04 17 53.62,-33 47 54.0,3.55,18.27,62.31,-6.75,B9V,-0.108
40526,08 16 30.95,+09 11 08.4,3.53,11.23,-46.8,-48.65,K4III,1.481
65109,13 20 36.07,-36 42 43.5,2.75,55.64,-340.76,-87.98,A2V,0.068
54872,11 14 06.41,+20 31 26.5,2.56,56.52,143.31,-130.43,A4V,0.128
22109,04 45 30.14,-03 15 16.6,4.01,6.13,17.27,-13.51,B5IV,-0.148
32349,06 45 09.25,-16 42 47.3,-1.44,379.21,-546.01,-1223.08,A0m...,0.009
54879,11 14 14.44,+15 25 47.1,3.33,18.36,-59.01,-79.37,A2V,-0.003
26207,05 35 08.28,+09 56 03.0,3.39,3.09,-1.03,-1.86,O...,-0.16
32362,06 45 17.43,+12 53 45.8,3.35,57.02,-115.16,-190.91,F5IV,0.443
93805,19 06 14.95,-04 52 56.4,3.43,26.05,-19.68,-90.37,B9Vn,-0.096
95853,19 29 42.34,+51 43 46.1,3.76,26.63,20.92,128.12,A5Vn,0.148
5742,01 13 44.94,+24 35 01.6,4.67,8.64,18.58,-21.26,K0III...,1.047
1645,00 20 35.86,+08 11 24.9,5.38,8.26,-4.5,9.59,K3III,1.343
50801,10 22 19.80,+41 29 58.0,3.06,13.11,-80.47,34.1,M0III SB,1.603
63090,12 55 36.48,+03 23 51.4,3.39,16.11,-471.44,-52.81,M3III,1.571
30324,06 22 41.99,-17 57 21.3,1.98,6.53,-3.45,-0.47,B1II/III,-0.24
73334,14 59 09.70,-42 06 14.9,3.13,6.05,-17.76,-21.33,B2IV,-0.208
93825,19 06 25.04,-37 03 45.9,4.23,55.89,96.93,-279.67,F7IV-V,0.523
13954,02 59 42.90,+08 54 26.6,4.71,7.69,9.22,-14.92,B6III,-0.109
48774,09 56 51.75,-54 34 04.1,3.52,1.69,-13.13,2.83,B5Ib,-0.067
30343,06 22 57.59,+22 30 49.9,2.87,14.07,56.84,-108.79,M3IIIvar,1.621
77450,15 48 44.41,+18 08 30.4,4.09,9.36,-51.78,-88.72,M1III,1.616
34444,07 08 23.49,-26 23 35.5,1.83,1.82,-2.75,3.33,F8Ia,0.671
46733,09 31 31.57,+63 03 42.5,3.65,43.2,107.55,26.86,F0IV,0.36
91792,18 43 02.13,-71 25 39.8,4.01,15.55,1.25,-158.29,K2III,1.134
63125,12 56 01.84,+38 19 05.7,2.89,29.6,-233.43,54.98,A0spe...,-0.115
79509,16 13 28.73,-54 37 49.5,4.95,7.45,-5.33,-22.48,G4III,1.017
9884,02 07 10.29,+23 27 46.0,2.01,49.48,190.73,-145.77,K2III,1.151
61084,12 31 09.93,-57 06 45.2,1.59,37.09,27.94,-264.33,M4III,1.6
44700,09 06 31.79,+38 27 08.1,4.56,4.81,-28.37,-14.34,G8Ib-II,1.037
114341,23 09 26.76,-21 10 20.9,3.68,13.96,55.99,31.25,K1III,1.202
85670,17 30 25.98,+52 18 04.9,2.79,9.02,-15.59,11.57,G2II,0.954
28328,05 59 08.79,-42 48 54.4,3.96,6.14,18.53,-11.45,K0III,1.146
93864,19 06 56.44,-27 40 11.3,3.32,27.09,-50.79,-250.51,K1/K2III,1.169
3760,00 48 17.34,+07 17 59.7,5.92,4.93,111.61,3.41,G8III,1.104
34481,07 08 44.82,-70 29 57.1,3.78,23.02,23.71,108.06,G8IIIvar,1.006
24244,05 12 17.89,-11 52 08.9,4.45,13.53,24.95,-31.22,B8V,-0.099
71352,14 35 30.45,-42 09 27.9,2.33,10.57,-35.31,-32.44,B1Vn + A,-0.157
46776,09 31 58.93,-01 11 04.8,4.54,7.11,-11.42,-3.87,A3V,0.109
85693,17 30 44.30,+26 06 38.2,4.41,8.88,18.39,16.78,K3IIIvar,1.434
75458,15 24 55.78,+58 57 57.7,3.29,31.92,-8.27,17.3,K2III,1.166
26311,05 36 12.81,-01 12 06.9,1.69,2.43,1.49,-1.06,B0Ia,-0.184
28360,05 59 31.77,+44 56 50.8,1.9,39.72,-56.41,-0.88,A2V,0.077
77512,15 49 35.70,+26 04 06.8,4.59,19.71,-79.85,-63.78,G5III-IV,0.794
104139,21 05 56.78,-17 13 57.8,4.08,20.61,79.64,-61.64,A1V,-0.01
95947,19 30 43.29,+27 57 34.9,3.05,8.46,-7.09,-5.63,K3II+...,1.088
7884,01 41 25.91,+05 29 15.4,4.45,8.86,-22.73,3.61,K3III,1.347
77516,15 49 37.27,-03 25 48.5,3.54,20.94,-98.07,-27.41,A0V,-0.036
52943,10 49 37.43,-16 11 38.9,3.11,23.54,92.77,199.02,K0/K1III,1.232
102098,20 41 25.91,+45 16 49.2,1.25,1.01,1.56,1.55,A2Ia,0.092
30419,06 23 46.10,+04 35 34.2,4.39,25.39,-20.88,10.75,A5IV,0.215
28380,05 59 43.24,+37 12 46.0,2.65,18.83,42.09,-73.61,A0p Si,-0.083
85727,17 31 05.98,-60 41 01.0,3.6,17.42,-53.65,-99.37,B8V,-0.104
100064,20 18 03.22,-12 32 41.5,3.58,30.01,61.78,2.85,G6/G8III,0.883
91875,18 43 46.94,-38 19 23.9,5.11,16.15,1.12,-53.81,A0/A1V,0.075
67301,13 47 32.55,+49 18 47.9,1.85,32.39,-121.23,-15.56,B3V SB,-0.099
30438,06 23 57.09,-52 41 44.6,-0.62,10.43,19.99,23.67,F0Ib,0.164
20205,04 19 47.53,+15 37 39.7,3.65,21.17,115.29,-23.86,G8III,0.981
98032,19 55 15.68,-41 52 06.3,4.12,17.24,23.37,51.6,K0III,1.063
24305,05 12 55.87,-16 12 19.5,3.29,17.69,45.66,-16.13,B9IV: HgMn,-0.11
